CustomerID,Recency,Frequency,Monetary,R_Score,M_Score,F_Score,RFM_Segment,RFM_Score,RF_Segment,Customer_Segment
CUST022206,557,2,2152.13,3,4,3,324,9,33,Need Attention
CUST022207,697,3,2384.13,2,4,4,234,9,24,At Risk
CUST022208,1150,1,459.81,1,1,1,111,3,11,Hibernating
CUST022209,5,5,3050.25,5,4,5,544,13,55,Champions
CUST022210,95,4,5009.639999999999,5,5,5,545,14,55,Champions
CUST022211,582,2,1427.03,3,3,3,323,8,33,Need Attention
CUST022212,1208,1,402.3,1,1,1,111,3,11,Hibernating
CUST022213,520,2,2698.85,3,4,3,324,9,33,Need Attention
CUST022214,623,2,1398.24,3,3,3,323,8,33,Need Attention
CUST022215,415,2,1741.97,3,3,3,323,8,33,Need Attention
CUST022216,178,2,471.65,5,1,3,521,8,53,Potential Loyalist
CUST022217,379,2,945.9,4,2,3,422,8,43,Potential Loyalist
CUST022218,827,2,2276.55,2,4,3,224,8,23,At Risk
CUST022219,227,1,601.95,4,1,1,411,6,41,Promising
CUST022220,296,1,18.02,4,1,1,411,6,41,Promising
CUST022221,254,2,1252.35,4,2,3,422,8,43,Potential Loyalist
CUST022222,56,4,6068.18,5,5,5,545,14,55,Champions
CUST022223,97,3,2433.67,5,4,4,534,12,54,Champions
CUST022224,266,4,3756.26,4,5,5,445,13,45,Loyal
CUST022225,422,3,2161.61,3,4,4,334,10,34,Loyal
CUST022226,382,2,3430.88,4,5,3,425,11,43,Potential Loyalist
CUST022227,432,2,4073.73,3,5,3,325,10,33,Need Attention
CUST022228,313,4,3231.6800000000003,4,5,5,445,13,45,Loyal
CUST022229,392,3,3272.7200000000003,4,5,4,435,12,44,Loyal
CUST022230,136,5,3047.99,5,4,5,544,13,55,Champions
CUST022231,1024,2,1727.46,2,3,3,223,7,23,At Risk
CUST022232,65,1,138.21,5,1,1,511,7,51,Promising
CUST022233,299,2,1399.86,4,3,3,423,9,43,Potential Loyalist
CUST022235,1781,1,631.16,1,1,1,111,3,11,Hibernating
CUST022236,389,2,2006.3,4,3,3,423,9,43,Potential Loyalist
CUST022237,1225,2,1980.49,1,3,3,123,6,13,At Risk
CUST022239,803,3,2753.34,2,4,4,234,9,24,At Risk
CUST022240,1764,2,2367.39,1,4,3,124,7,13,At Risk
CUST022242,1078,1,932.16,2,2,1,212,5,21,Hibernating
CUST022243,340,1,1605.83,4,3,1,413,8,41,Promising
CUST022244,57,2,1735.21,5,3,3,523,10,53,Potential Loyalist
CUST022245,894,1,130.38,2,1,1,211,4,21,Hibernating
CUST022246,288,4,1955.34,4,3,5,443,11,45,Loyal
CUST022247,690,2,839.91,3,2,3,322,7,33,Need Attention
CUST022248,1200,2,3641.7,1,5,3,125,8,13,At Risk
CUST022249,289,3,1733.74,4,3,4,433,10,44,Loyal
CUST022251,1244,2,3701.91,1,5,3,125,8,13,At Risk
CUST022252,846,4,3702.77,2,5,5,245,11,25,At Risk
CUST022255,648,4,2151.73,3,4,5,344,11,35,Loyal
CUST022256,981,1,662.78,2,2,1,212,5,21,Hibernating
CUST022257,409,1,1773.43,3,3,1,313,7,31,About To Sleep
CUST022261,975,2,2315.48,2,4,3,224,8,23,At Risk
CUST022262,320,2,4276.18,4,5,3,425,11,43,Potential Loyalist
CUST022263,1035,4,4043.1,2,5,5,245,11,25,At Risk
CUST022264,1257,2,738.8199999999999,1,2,3,122,5,13,At Risk
CUST022265,760,3,3074.56,2,4,4,234,9,24,At Risk
CUST022266,51,3,2899.05,5,4,4,534,12,54,Champions
CUST022267,653,3,5028.61,3,5,4,335,11,34,Loyal
CUST022268,6,3,1015.28,5,2,4,532,10,54,Champions
CUST022270,410,1,2092.92,3,3,1,313,7,31,About To Sleep
CUST022271,760,3,696.93,2,2,4,232,7,24,At Risk
CUST022272,49,1,747.1,5,2,1,512,8,51,Promising
CUST022275,72,3,3691.04,5,5,4,535,13,54,Champions
CUST022276,244,3,4268.76,4,5,4,435,12,44,Loyal
CUST022277,19,1,293.85,5,1,1,511,7,51,Promising
CUST022278,3,3,2008.93,5,3,4,533,11,54,Champions
CUST022279,485,4,1971.82,3,3,5,343,10,35,Loyal
CUST022280,364,1,1434.71,4,3,1,413,8,41,Promising
CUST022281,80,4,1358.1,5,3,5,543,12,55,Champions
CUST022283,30,1,1341.16,5,3,1,513,9,51,Promising
CUST022284,967,2,2885.03,2,4,3,224,8,23,At Risk
CUST022285,284,2,856.75,4,2,3,422,8,43,Potential Loyalist
CUST022286,262,2,332.8,4,1,3,421,7,43,Potential Loyalist
CUST022287,1728,1,921.14,1,2,1,112,4,11,Hibernating
CUST022288,1431,1,2411.22,1,4,1,114,6,11,Hibernating
CUST022289,960,3,1095.8200000000002,2,2,4,232,7,24,At Risk
CUST022291,937,2,3046.13,2,4,3,224,8,23,At Risk
CUST022292,31,4,4152.469999999999,5,5,5,545,14,55,Champions
CUST022293,570,2,1640.06,3,3,3,323,8,33,Need Attention
CUST022295,878,1,358.29,2,1,1,211,4,21,Hibernating
CUST022296,119,3,3713.75,5,5,4,535,13,54,Champions
CUST022300,1231,1,1871.01,1,3,1,113,5,11,Hibernating
CUST022301,714,2,2904.65,2,4,3,224,8,23,At Risk
CUST022303,909,1,775.19,2,2,1,212,5,21,Hibernating
CUST022304,122,2,4074.01,5,5,3,525,12,53,Potential Loyalist
CUST022305,295,3,3099.67,4,4,4,434,11,44,Loyal
CUST022306,1417,1,656.58,1,2,1,112,4,11,Hibernating
CUST022307,513,3,2874.0400000000004,3,4,4,334,10,34,Loyal
CUST022308,580,3,2091.14,3,3,4,333,9,34,Loyal
CUST022309,54,1,2200.59,5,4,1,514,10,51,Promising
CUST022310,198,2,4559.4400000000005,4,5,3,425,11,43,Potential Loyalist
CUST022311,820,3,3988.31,2,5,4,235,10,24,At Risk
CUST022312,413,2,920.51,3,2,3,322,7,33,Need Attention
CUST022313,146,3,1570.87,5,3,4,533,11,54,Champions
CUST022314,225,3,2700.8,4,4,4,434,11,44,Loyal
CUST022315,1403,1,1886.47,1,3,1,113,5,11,Hibernating
CUST022316,712,2,1044.7,2,2,3,222,6,23,At Risk
CUST022317,763,4,4638.97,2,5,5,245,11,25,At Risk
CUST022318,349,4,1896.25,4,3,5,443,11,45,Loyal
CUST022319,1317,1,1118.28,1,2,1,112,4,11,Hibernating
CUST022320,279,2,1683.25,4,3,3,423,9,43,Potential Loyalist
CUST022321,1737,1,996.38,1,2,1,112,4,11,Hibernating
CUST022322,292,4,1520.02,4,3,5,443,11,45,Loyal
CUST022324,29,3,2276.7,5,4,4,534,12,54,Champions
CUST022326,384,4,3080.01,4,4,5,444,12,45,Loyal
CUST022328,460,3,5254.86,3,5,4,335,11,34,Loyal
CUST022329,1478,2,1371.04,1,3,3,123,6,13,At Risk
CUST022330,299,1,332.97,4,1,1,411,6,41,Promising
CUST022331,1414,2,699.79,1,2,3,122,5,13,At Risk
CUST022332,590,4,4768.8,3,5,5,345,12,35,Loyal
CUST022333,1687,1,80.45,1,1,1,111,3,11,Hibernating
CUST022334,1020,1,652.81,2,1,1,211,4,21,Hibernating
CUST022335,141,3,4781.219999999999,5,5,4,535,13,54,Champions
CUST022336,179,1,217.85,5,1,1,511,7,51,Promising
CUST022337,643,2,1489.49,3,3,3,323,8,33,Need Attention
CUST022338,1712,1,424.81,1,1,1,111,3,11,Hibernating
CUST022339,1551,2,2396.49,1,4,3,124,7,13,At Risk
CUST022340,934,2,2914.87,2,4,3,224,8,23,At Risk
CUST022341,1030,4,3312.14,2,5,5,245,11,25,At Risk
CUST022343,956,1,333.16,2,1,1,211,4,21,Hibernating
CUST022344,384,3,1971.0,4,3,4,433,10,44,Loyal
CUST022345,5,2,2104.52,5,3,3,523,10,53,Potential Loyalist
CUST022347,1678,1,1015.42,1,2,1,112,4,11,Hibernating
CUST022348,184,3,4061.12,4,5,4,435,12,44,Loyal
CUST022351,377,3,1062.65,4,2,4,432,9,44,Loyal
CUST022353,546,1,305.59,3,1,1,311,5,31,About To Sleep
CUST022354,698,2,151.22,2,1,3,221,5,23,At Risk
CUST022355,1586,1,2470.87,1,4,1,114,6,11,Hibernating
CUST022356,1081,2,2442.7200000000003,2,4,3,224,8,23,At Risk
CUST022357,379,3,2544.14,4,4,4,434,11,44,Loyal
CUST022358,198,1,1051.65,4,2,1,412,7,41,Promising
CUST022360,1275,1,2612.02,1,4,1,114,6,11,Hibernating
CUST022361,920,2,3917.01,2,5,3,225,9,23,At Risk
CUST022362,853,2,353.94,2,1,3,221,5,23,At Risk
CUST022363,91,5,5353.41,5,5,5,545,14,55,Champions
CUST022364,1413,1,602.9,1,1,1,111,3,11,Hibernating
CUST022365,592,1,1700.8,3,3,1,313,7,31,About To Sleep
CUST022366,1228,1,1063.12,1,2,1,112,4,11,Hibernating
CUST022367,773,1,1548.49,2,3,1,213,6,21,Hibernating
CUST022368,966,4,5389.9800000000005,2,5,5,245,11,25,At Risk
CUST022369,1074,2,1336.69,2,2,3,222,6,23,At Risk
CUST022370,943,1,1124.71,2,2,1,212,5,21,Hibernating
CUST022371,283,6,8763.85,4,5,5,445,13,45,Loyal
CUST022372,245,1,184.78,4,1,1,411,6,41,Promising
CUST022373,92,2,2573.7200000000003,5,4,3,524,11,53,Potential Loyalist
CUST022374,857,1,1191.98,2,2,1,212,5,21,Hibernating
CUST022376,76,2,3524.12,5,5,3,525,12,53,Potential Loyalist
CUST022377,419,1,318.62,3,1,1,311,5,31,About To Sleep
CUST022379,152,2,687.24,5,2,3,522,9,53,Potential Loyalist
CUST022380,1116,1,1139.8,1,2,1,112,4,11,Hibernating
CUST022381,956,2,4004.57,2,5,3,225,9,23,At Risk
CUST022382,613,2,1803.31,3,3,3,323,8,33,Need Attention
CUST022383,321,4,3514.04,4,5,5,445,13,45,Loyal
CUST022385,540,1,562.68,3,1,1,311,5,31,About To Sleep
CUST022386,668,3,1367.03,3,3,4,333,9,34,Loyal
CUST022387,60,4,3844.52,5,5,5,545,14,55,Champions
CUST022389,1226,1,568.71,1,1,1,111,3,11,Hibernating
CUST022390,204,1,617.69,4,1,1,411,6,41,Promising
CUST022391,690,4,4038.64,3,5,5,345,12,35,Loyal
CUST022392,794,3,1684.79,2,3,4,233,8,24,At Risk
CUST022393,224,2,3220.55,4,5,3,425,11,43,Potential Loyalist
CUST022394,102,4,4808.9400000000005,5,5,5,545,14,55,Champions
CUST022395,951,1,1401.03,2,3,1,213,6,21,Hibernating
CUST022396,278,2,508.72,4,1,3,421,7,43,Potential Loyalist
CUST022397,391,2,767.5799999999999,4,2,3,422,8,43,Potential Loyalist
CUST022398,1148,1,640.77,1,1,1,111,3,11,Hibernating
CUST022399,501,2,642.19,3,1,3,321,6,33,Need Attention
CUST022400,842,2,1169.76,2,2,3,222,6,23,At Risk
CUST022401,111,2,4389.13,5,5,3,525,12,53,Potential Loyalist
CUST022402,729,1,1742.7,2,3,1,213,6,21,Hibernating
CUST022403,422,2,2979.23,3,4,3,324,9,33,Need Attention
CUST022404,47,4,1886.97,5,3,5,543,12,55,Champions
CUST022405,23,1,276.05,5,1,1,511,7,51,Promising
CUST022406,612,1,240.65,3,1,1,311,5,31,About To Sleep
CUST022407,567,2,1873.87,3,3,3,323,8,33,Need Attention
CUST022408,753,2,920.62,2,2,3,222,6,23,At Risk
CUST022410,41,3,2906.58,5,4,4,534,12,54,Champions
CUST022411,1697,1,452.38,1,1,1,111,3,11,Hibernating
CUST022412,122,4,6857.83,5,5,5,545,14,55,Champions
CUST022413,1339,2,3564.15,1,5,3,125,8,13,At Risk
CUST022414,428,2,2220.78,3,4,3,324,9,33,Need Attention
CUST022416,232,7,8169.04,4,5,5,445,13,45,Loyal
CUST022417,1410,2,1087.12,1,2,3,122,5,13,At Risk
CUST022418,374,4,3943.82,4,5,5,445,13,45,Loyal
CUST022419,488,5,4400.92,3,5,5,345,12,35,Loyal
CUST022420,303,2,568.45,4,1,3,421,7,43,Potential Loyalist
CUST022421,559,4,2025.33,3,3,5,343,10,35,Loyal
CUST022422,87,2,2120.87,5,3,3,523,10,53,Potential Loyalist
CUST022423,836,2,681.01,2,2,3,222,6,23,At Risk
CUST022424,1352,1,259.44,1,1,1,111,3,11,Hibernating
CUST022426,432,2,1059.53,3,2,3,322,7,33,Need Attention
CUST022427,145,2,1286.87,5,2,3,522,9,53,Potential Loyalist
CUST022428,411,3,2343.05,3,4,4,334,10,34,Loyal
CUST022429,1254,1,2354.63,1,4,1,114,6,11,Hibernating
CUST022430,1468,2,3937.48,1,5,3,125,8,13,At Risk
CUST022431,289,2,1454.8,4,3,3,423,9,43,Potential Loyalist
CUST022432,102,5,5801.26,5,5,5,545,14,55,Champions
CUST022434,580,2,2084.31,3,3,3,323,8,33,Need Attention
CUST022436,104,4,5485.33,5,5,5,545,14,55,Champions
CUST022437,1699,1,568.03,1,1,1,111,3,11,Hibernating
CUST022438,219,3,2816.76,4,4,4,434,11,44,Loyal
CUST022439,58,6,4398.24,5,5,5,545,14,55,Champions
CUST022440,1758,1,1477.56,1,3,1,113,5,11,Hibernating
CUST022442,1578,1,1314.87,1,2,1,112,4,11,Hibernating
CUST022443,632,3,2067.04,3,3,4,333,9,34,Loyal
CUST022444,471,1,566.69,3,1,1,311,5,31,About To Sleep
CUST022445,308,1,868.81,4,2,1,412,7,41,Promising
CUST022446,1288,2,2994.1800000000003,1,4,3,124,7,13,At Risk
CUST022447,1199,1,1510.76,1,3,1,113,5,11,Hibernating
CUST022448,465,5,1781.95,3,3,5,343,10,35,Loyal
CUST022449,1116,2,1180.16,1,2,3,122,5,13,At Risk
CUST022450,123,2,2978.83,5,4,3,524,11,53,Potential Loyalist
CUST022452,152,2,2488.7,5,4,3,524,11,53,Potential Loyalist
CUST022453,3,4,2959.11,5,4,5,544,13,55,Champions
CUST022454,945,2,735.0999999999999,2,2,3,222,6,23,At Risk
CUST022455,1582,1,1388.95,1,3,1,113,5,11,Hibernating
CUST022456,271,1,16.84,4,1,1,411,6,41,Promising
CUST022457,1522,1,338.97,1,1,1,111,3,11,Hibernating
CUST022458,607,1,1305.48,3,2,1,312,6,31,About To Sleep
CUST022459,58,3,2293.32,5,4,4,534,12,54,Champions
CUST022460,24,4,3617.99,5,5,5,545,14,55,Champions
CUST022461,132,3,1590.72,5,3,4,533,11,54,Champions
CUST022463,1371,3,1069.55,1,2,4,132,6,14,At Risk
CUST022464,1178,2,2724.69,1,4,3,124,7,13,At Risk
CUST022465,146,5,5295.97,5,5,5,545,14,55,Champions
CUST022467,837,2,986.55,2,2,3,222,6,23,At Risk
CUST022468,954,4,5380.09,2,5,5,245,11,25,At Risk
CUST022469,1711,1,1328.95,1,2,1,112,4,11,Hibernating
CUST022471,779,2,1061.53,2,2,3,222,6,23,At Risk
CUST022472,1132,2,1422.62,1,3,3,123,6,13,At Risk
CUST022473,105,2,833.73,5,2,3,522,9,53,Potential Loyalist
CUST022475,218,1,960.75,4,2,1,412,7,41,Promising
CUST022476,1289,1,456.87,1,1,1,111,3,11,Hibernating
CUST022477,400,4,5247.12,4,5,5,445,13,45,Loyal
CUST022478,403,2,477.91,4,1,3,421,7,43,Potential Loyalist
CUST022479,298,2,464.41,4,1,3,421,7,43,Potential Loyalist
CUST022480,1139,1,947.79,1,2,1,112,4,11,Hibernating
CUST022481,688,3,5360.12,3,5,4,335,11,34,Loyal
CUST022483,465,2,4211.81,3,5,3,325,10,33,Need Attention
CUST022484,829,3,1705.8,2,3,4,233,8,24,At Risk
CUST022486,9,2,193.49,5,1,3,521,8,53,Potential Loyalist
CUST022487,831,1,1205.91,2,2,1,212,5,21,Hibernating
CUST022488,889,1,510.79,2,1,1,211,4,21,Hibernating
CUST022489,945,1,3127.46,2,4,1,214,7,21,Hibernating
CUST022490,91,2,789.38,5,2,3,522,9,53,Potential Loyalist
CUST022491,854,1,958.81,2,2,1,212,5,21,Hibernating
CUST022492,289,3,2803.38,4,4,4,434,11,44,Loyal
CUST022493,433,4,5178.96,3,5,5,345,12,35,Loyal
CUST022494,1239,1,23.8,1,1,1,111,3,11,Hibernating
CUST022496,732,1,1026.7,2,2,1,212,5,21,Hibernating
CUST022497,551,2,1865.82,3,3,3,323,8,33,Need Attention
CUST022498,523,2,1989.09,3,3,3,323,8,33,Need Attention
CUST022499,178,2,2639.88,5,4,3,524,11,53,Potential Loyalist
CUST022500,974,3,1858.11,2,3,4,233,8,24,At Risk
CUST022502,1481,2,892.75,1,2,3,122,5,13,At Risk
CUST022503,13,5,4997.48,5,5,5,545,14,55,Champions
CUST022504,156,2,1565.34,5,3,3,523,10,53,Potential Loyalist
CUST022505,559,2,1423.89,3,3,3,323,8,33,Need Attention
CUST022506,294,4,2788.56,4,4,5,444,12,45,Loyal
CUST022507,396,1,961.06,4,2,1,412,7,41,Promising
CUST022508,876,1,479.27,2,1,1,211,4,21,Hibernating
CUST022509,454,1,302.22,3,1,1,311,5,31,About To Sleep
CUST022510,623,1,791.24,3,2,1,312,6,31,About To Sleep
CUST022512,440,3,3553.18,3,5,4,335,11,34,Loyal
CUST022513,1580,1,745.85,1,2,1,112,4,11,Hibernating
CUST022515,115,1,1738.94,5,3,1,513,9,51,Promising
CUST022516,611,3,1918.81,3,3,4,333,9,34,Loyal
CUST022517,1035,2,1143.58,2,2,3,222,6,23,At Risk
CUST022518,2,6,3945.53,5,5,5,545,14,55,Champions
CUST022519,497,1,2293.92,3,4,1,314,8,31,About To Sleep
CUST022520,1269,1,2086.21,1,3,1,113,5,11,Hibernating
CUST022521,1194,1,186.09,1,1,1,111,3,11,Hibernating
CUST022522,446,1,1552.86,3,3,1,313,7,31,About To Sleep
CUST022523,1766,1,2112.36,1,3,1,113,5,11,Hibernating
CUST022524,424,1,163.34,3,1,1,311,5,31,About To Sleep
CUST022525,651,3,1862.98,3,3,4,333,9,34,Loyal
CUST022526,500,3,4940.85,3,5,4,335,11,34,Loyal
CUST022527,1640,1,225.18,1,1,1,111,3,11,Hibernating
CUST022529,1089,1,875.49,2,2,1,212,5,21,Hibernating
CUST022530,143,3,2594.45,5,4,4,534,12,54,Champions
CUST022531,327,1,595.63,4,1,1,411,6,41,Promising
CUST022532,1787,1,619.02,1,1,1,111,3,11,Hibernating
CUST022533,678,4,2464.34,3,4,5,344,11,35,Loyal
CUST022534,1567,1,1015.98,1,2,1,112,4,11,Hibernating
CUST022535,181,5,4458.87,5,5,5,545,14,55,Champions
CUST022536,998,2,875.15,2,2,3,222,6,23,At Risk
CUST022537,1296,2,892.0,1,2,3,122,5,13,At Risk
CUST022538,31,2,370.52,5,1,3,521,8,53,Potential Loyalist
CUST022539,215,2,936.62,4,2,3,422,8,43,Potential Loyalist
CUST022540,11,5,4041.67,5,5,5,545,14,55,Champions
CUST022542,142,2,923.99,5,2,3,522,9,53,Potential Loyalist
CUST022546,1605,1,896.32,1,2,1,112,4,11,Hibernating
CUST022547,880,2,463.48,2,1,3,221,5,23,At Risk
CUST022548,1421,2,3420.65,1,5,3,125,8,13,At Risk
CUST022549,1142,1,841.45,1,2,1,112,4,11,Hibernating
CUST022550,280,2,2368.9500000000003,4,4,3,424,10,43,Potential Loyalist
CUST022551,546,2,1473.97,3,3,3,323,8,33,Need Attention
CUST022552,1424,1,415.05,1,1,1,111,3,11,Hibernating
CUST022553,110,1,403.61,5,1,1,511,7,51,Promising
CUST022554,105,5,3997.83,5,5,5,545,14,55,Champions
CUST022555,497,4,3709.97,3,5,5,345,12,35,Loyal
CUST022556,602,3,2578.79,3,4,4,334,10,34,Loyal
CUST022557,951,3,3072.9700000000003,2,4,4,234,9,24,At Risk
CUST022558,410,3,1415.75,3,3,4,333,9,34,Loyal
CUST022559,309,3,4619.29,4,5,4,435,12,44,Loyal
CUST022560,90,2,2486.81,5,4,3,524,11,53,Potential Loyalist
CUST022561,1544,2,6275.7,1,5,3,125,8,13,At Risk
CUST022562,513,3,933.88,3,2,4,332,8,34,Loyal
CUST022563,377,1,492.9,4,1,1,411,6,41,Promising
CUST022564,477,1,2092.14,3,3,1,313,7,31,About To Sleep
CUST022565,6,5,4893.72,5,5,5,545,14,55,Champions
CUST022566,1228,1,254.35,1,1,1,111,3,11,Hibernating
CUST022567,1772,2,2618.24,1,4,3,124,7,13,At Risk
CUST022568,506,2,743.42,3,2,3,322,7,33,Need Attention
CUST022569,1255,1,982.0,1,2,1,112,4,11,Hibernating
CUST022570,917,4,3735.93,2,5,5,245,11,25,At Risk
CUST022572,1204,1,195.03,1,1,1,111,3,11,Hibernating
CUST022573,135,3,3769.46,5,5,4,535,13,54,Champions
CUST022574,1248,1,78.65,1,1,1,111,3,11,Hibernating
CUST022575,150,2,3740.9,5,5,3,525,12,53,Potential Loyalist
CUST022576,429,3,320.28,3,1,4,331,7,34,Loyal
CUST022577,340,2,3102.61,4,4,3,424,10,43,Potential Loyalist
CUST022578,540,3,2633.54,3,4,4,334,10,34,Loyal
CUST022579,587,3,5623.29,3,5,4,335,11,34,Loyal
CUST022580,745,1,13.75,2,1,1,211,4,21,Hibernating
CUST022581,393,1,555.89,4,1,1,411,6,41,Promising
CUST022582,545,3,2336.03,3,4,4,334,10,34,Loyal
CUST022583,189,3,2834.88,4,4,4,434,11,44,Loyal
CUST022585,778,3,3845.95,2,5,4,235,10,24,At Risk
CUST022586,318,4,3948.32,4,5,5,445,13,45,Loyal
CUST022589,900,2,4998.9400000000005,2,5,3,225,9,23,At Risk
CUST022590,646,1,521.92,3,1,1,311,5,31,About To Sleep
CUST022591,577,2,1916.25,3,3,3,323,8,33,Need Attention
CUST022592,181,2,2802.19,5,4,3,524,11,53,Potential Loyalist
CUST022593,1561,1,36.03,1,1,1,111,3,11,Hibernating
CUST022594,327,4,3224.97,4,5,5,445,13,45,Loyal
CUST022595,45,2,2804.45,5,4,3,524,11,53,Potential Loyalist
CUST022596,323,4,4414.24,4,5,5,445,13,45,Loyal
CUST022597,324,8,8886.630000000001,4,5,5,445,13,45,Loyal
CUST022598,711,2,1969.21,2,3,3,223,7,23,At Risk
CUST022599,1553,1,44.0,1,1,1,111,3,11,Hibernating
CUST022601,1795,1,923.32,1,2,1,112,4,11,Hibernating
CUST022602,496,1,299.57,3,1,1,311,5,31,About To Sleep
CUST022603,304,1,201.44,4,1,1,411,6,41,Promising
CUST022604,254,3,1674.12,4,3,4,433,10,44,Loyal
CUST022605,1395,1,124.08,1,1,1,111,3,11,Hibernating
CUST022607,1365,1,743.59,1,2,1,112,4,11,Hibernating
CUST022608,152,1,735.98,5,2,1,512,8,51,Promising
CUST022609,244,1,580.02,4,1,1,411,6,41,Promising
CUST022610,71,4,2471.85,5,4,5,544,13,55,Champions
CUST022611,426,2,532.1600000000001,3,1,3,321,6,33,Need Attention
CUST022612,1279,2,2846.08,1,4,3,124,7,13,At Risk
CUST022613,1132,1,1569.71,1,3,1,113,5,11,Hibernating
CUST022614,189,1,466.9,4,1,1,411,6,41,Promising
CUST022615,1327,3,2710.44,1,4,4,134,8,14,At Risk
CUST022616,831,3,4654.9400000000005,2,5,4,235,10,24,At Risk
CUST022618,144,4,2616.13,5,4,5,544,13,55,Champions
CUST022619,733,1,1624.7,2,3,1,213,6,21,Hibernating
CUST022621,411,1,810.54,3,2,1,312,6,31,About To Sleep
CUST022622,433,3,3917.83,3,5,4,335,11,34,Loyal
CUST022623,415,2,1639.05,3,3,3,323,8,33,Need Attention
CUST022624,1322,1,328.44,1,1,1,111,3,11,Hibernating
CUST022625,695,2,1958.59,2,3,3,223,7,23,At Risk
CUST022626,1635,1,1628.89,1,3,1,113,5,11,Hibernating
CUST022628,1280,3,3485.09,1,5,4,135,9,14,At Risk
CUST022629,410,1,1411.4,3,3,1,313,7,31,About To Sleep
CUST022630,40,4,4103.83,5,5,5,545,14,55,Champions
CUST022631,1201,2,1302.25,1,2,3,122,5,13,At Risk
CUST022632,45,2,3510.46,5,5,3,525,12,53,Potential Loyalist
CUST022633,802,1,592.6,2,1,1,211,4,21,Hibernating
CUST022634,939,1,284.22,2,1,1,211,4,21,Hibernating
CUST022635,925,1,182.31,2,1,1,211,4,21,Hibernating
CUST022636,252,3,2580.4700000000003,4,4,4,434,11,44,Loyal
CUST022638,1607,1,1400.86,1,3,1,113,5,11,Hibernating
CUST022639,177,3,3266.74,5,5,4,535,13,54,Champions
CUST022640,858,3,3196.83,2,5,4,235,10,24,At Risk
CUST022641,513,2,1570.09,3,3,3,323,8,33,Need Attention
CUST022642,917,1,1103.7,2,2,1,212,5,21,Hibernating
CUST022643,611,4,2775.38,3,4,5,344,11,35,Loyal
CUST022644,702,4,3713.33,2,5,5,245,11,25,At Risk
CUST022645,590,1,1031.77,3,2,1,312,6,31,About To Sleep
CUST022646,4,2,3850.76,5,5,3,525,12,53,Potential Loyalist
CUST022647,1792,1,437.36,1,1,1,111,3,11,Hibernating
CUST022648,1011,1,1953.47,2,3,1,213,6,21,Hibernating
CUST022650,381,3,6053.68,4,5,4,435,12,44,Loyal
CUST022651,502,1,656.7,3,2,1,312,6,31,About To Sleep
CUST022652,1283,2,2518.51,1,4,3,124,7,13,At Risk
CUST022653,1443,2,1104.3,1,2,3,122,5,13,At Risk
CUST022654,19,2,2156.29,5,4,3,524,11,53,Potential Loyalist
CUST022655,74,3,2166.06,5,4,4,534,12,54,Champions
CUST022656,62,2,3413.74,5,5,3,525,12,53,Potential Loyalist
CUST022658,1260,1,752.44,1,2,1,112,4,11,Hibernating
CUST022659,548,1,574.14,3,1,1,311,5,31,About To Sleep
CUST022660,227,3,2524.23,4,4,4,434,11,44,Loyal
CUST022661,296,3,2706.61,4,4,4,434,11,44,Loyal
CUST022662,978,1,821.08,2,2,1,212,5,21,Hibernating
CUST022665,929,2,2363.08,2,4,3,224,8,23,At Risk
CUST022666,473,4,4613.3,3,5,5,345,12,35,Loyal
CUST022667,1616,2,1603.91,1,3,3,123,6,13,At Risk
CUST022668,1022,3,2182.29,2,4,4,234,9,24,At Risk
CUST022669,1819,1,1472.8,1,3,1,113,5,11,Hibernating
CUST022670,1265,1,2437.45,1,4,1,114,6,11,Hibernating
CUST022671,291,2,3220.4700000000003,4,5,3,425,11,43,Potential Loyalist
CUST022672,523,2,868.78,3,2,3,322,7,33,Need Attention
CUST022673,908,2,1203.87,2,2,3,222,6,23,At Risk
CUST022674,248,3,4100.46,4,5,4,435,12,44,Loyal
CUST022677,1596,1,506.51,1,1,1,111,3,11,Hibernating
CUST022678,555,1,69.34,3,1,1,311,5,31,About To Sleep
CUST022680,508,2,3053.07,3,4,3,324,9,33,Need Attention
CUST022681,201,1,389.06,4,1,1,411,6,41,Promising
CUST022682,1742,1,116.71,1,1,1,111,3,11,Hibernating
CUST022683,1262,1,290.84,1,1,1,111,3,11,Hibernating
CUST022684,1317,1,2252.13,1,4,1,114,6,11,Hibernating
CUST022685,763,1,2133.18,2,4,1,214,7,21,Hibernating
CUST022687,819,4,1107.46,2,2,5,242,8,25,At Risk
CUST022688,118,6,3798.06,5,5,5,545,14,55,Champions
CUST022690,828,3,4607.36,2,5,4,235,10,24,At Risk
CUST022694,228,3,5557.92,4,5,4,435,12,44,Loyal
CUST022696,588,3,3833.58,3,5,4,335,11,34,Loyal
CUST022697,804,1,1509.22,2,3,1,213,6,21,Hibernating
CUST022698,1350,3,1825.05,1,3,4,133,7,14,At Risk
CUST022700,1008,2,1830.87,2,3,3,223,7,23,At Risk
CUST022701,45,3,980.2,5,2,4,532,10,54,Champions
CUST022702,248,2,2293.16,4,4,3,424,10,43,Potential Loyalist
CUST022703,586,2,476.52,3,1,3,321,6,33,Need Attention
CUST022704,275,4,5218.13,4,5,5,445,13,45,Loyal
CUST022705,1121,1,377.12,1,1,1,111,3,11,Hibernating
CUST022706,593,3,3474.28,3,5,4,335,11,34,Loyal
CUST022708,203,2,2267.56,4,4,3,424,10,43,Potential Loyalist
